0048e8f006435e01cfe25451bfb0c603	0	46136	player	uade	AHX v2	0	1197	mods/evrim/AHX_Slow_Down/AHX.-Slow_Down-
004d498d5ec6aac1f1216b00e9fdfe28	0	39436	loop	uade	Sonic(pc)all	0	72234	mags/ham/ham-extra01/Ham_extra_1/Wolli/Musik/Western2.pc
0050b423484a2be8c8ae193092710c75	1	354944	player+silence	uade	OctaMED MMD1	0	457750	game/2play/ChaosHeavy/Chaos/Music/Mod.ChaosTheme10
0050b423484a2be8c8ae193092710c75	1	354944	player+silence	uade	OctaMED MMD1	0	457750	game/board/ChaosLite/Chaos/Music/Mod.ChaosTheme10
00514dfb5b0ec21cc315cb8391189c44	0	151510	player	uade	Amos Music Bank	0	218640	game/misc/BrickFast/BrickFast/4.BFT
0051cf2ad2b8034a8ad7a41f7059e24a	1	163125	player	uade	Protracker	0	261892	mods/misc/hw-voya/mod.voyager
0051f6711613172a316bac65e9009713	1	278727	player	uade	OctaMED MMD0	0	99044	mods/mark/once_upon/Once_Upon_A_Time
00550b231c7f86bcacd68bf9ca1c7853	1	69224	player	uade	Protracker	0	149948	mods/demo/MULTI-MEGAMIX-Rips/MULTIMIX1/housemix-1.mod
0057f3042a8bf11b2abae8ec42bba98d	1	208618	player	uade	Protracker	0	70012	mods/techn/MSZ-1Pat/Mod.1Pattern
005a13ee80f974049e1d8264d0bd338e	0	99948	player	uade	Amos Music Bank	0	55134	game/misc/breakout_v99bf/Breakout/Samples/High_music.abk
005b3254f222eaa9fc078c7e8d375002	1	352131	player	uade	Protracker	0	117024	mods/fox2/death/mod.death comes again
005cf73ae7483c0350b87b3be2befb97	1	76920	player	uade	Soundtracker II (31 instr.)	0	61572	mods/misc/MM10/MM10.mod
005ec976311913e8b38c8a0926cd7515	1	61789	player	uade	OctaMED MMD0	0	62340	game/shoot/Starwoids/Starwoids/data2/m04
006021cd65334396d27419f26fc9b438	1	207493	player	uade	Noisetracker (M&K!)	0	112416	mods/synth/echo/mod.echobeat3
00607ce7ad8997acdd7aee713a14349b	1	61328	player	ft2play	FastTracker v2.00	8	47117	mods/csm/unreleased2/INGAME1.XM
00614c1e30c4b732e59d18e4d1bb2588	1	192141	player	uade	Protracker	0	272076	demo/sound/mds-rsos/mdS-rsos/data/msx/analospa.mod
00641f85111f2fd062b087ce0add4feb	1	378962	loop	uade	The YM2149 Player v1.52c	0	9168	mus/play/MYST_Data_8/YM2149/TheMind/YM.MalleusMallificorum
0065ddfcff45388a7cc47763ad02852d	1	372165	player	uade	Protracker	0	502400	mods/techn/blk-bmko/Kontrol.MOD
006a7131e600f50ebd367e51bad10af8	1	199797	player	uade	Protracker	0	87800	mods/pop/PartyFinish/PartyFinish.mod
006aa933b25f9d787f1ca249406bfe08	1	323121	player+volume	ft2play	MilkyTracker	12	3571229	mods/xm/DreamsIs/DreamsIs.xm
006e4bcecda67014bf68ab5b3cf9ed45	0	81944	player	uade	Sonic Arranger	0	8330	mus/edit/SonicDemo/SonicArranger/Modules/Purple_Shades
0072ef9b1779b099e05f316bbb74a8b4	1	28473	player	uade	OctaMED MMD1	0	11988	game/misc/Cheat_Mania/cheatmania/data/Bandit.xdf.13
0073061b52758fb82027e784b3a033ee	1	169093	player	uade	Protracker compatible	0	83904	mods/sets/MK-SoG-Mods/MK-SoundOfGnome/DreamDog.MOD
007675117c9b642943fdc51ab72bfd97	1	50677	player	uade	Protracker	0	35636	mods/cato/Viol/Viol.mod
00778f7e4b09b6fd6848a5ea1a8697c6	1	11654	player	uade	Protracker	0	5518	mods/sets/xtd-12/mod.microtune 5
007a47d484b242a0f99f25ea11598793	1	182451	player	ft2play	FastTracker v2.00	22	1516364	game/misc/frozen/data/snd/frozen-mainzik-2p.xm
007a4e28c9157390eeabdfa93f37e9be	1	239885	player	uade	OctaMED MMD0	0	88934	mods/med/JustPlayTheMus/just_play_the_music.mod
007eb616166c5bbe58091e434d2c19e4	1	164089	player	uade	Protracker	0	317236	mods/pro/Perpex/mod.perpex
007f668691d8d9d619f2249c83ca0359	1	315560	player	uade	Protracker	0	246280	mods/techn/mASh_NukeRMX/mod.nuke_goes_boom!_rmx
008053e0cf4b341e0ccbd9296b56364f	1	215149	player	uade	Protracker	0	249860	mods/pro/Zoocolor/MOD.Zoocolors
0083708b253234ee2944098de31b364a	1	394249	player	uade	Protracker	0	228728	game/think/xlogical-1.0_mos/xlogical-1.0_mos/music/endgame.mod
0083708b253234ee2944098de31b364a	1	394249	player	uade	Protracker	0	228728	mods/demo/VanishMonoxide/mod.Vanish_Monoxide
0083fbe74b287265999b88930ec99b8b	1	182355	player	uade	Protracker	0	193694	mods/funk/SoundBox/SoundBox.mod
00855a22f3982b615f86a345a6385345	1	151745	loop	uade	Eliminator Custom v1.0	0	19764	mods/misc/CUSTEliminator/Eliminator/CUST.Eliminator
00855a22f3982b615f86a345a6385345	2	153785	loop
00855a22f3982b615f86a345a6385345	3	5615	silence
00855a22f3982b615f86a345a6385345	4	5685	silence
00855a22f3982b615f86a345a6385345	5	8759	silence
0087334f413fe4fd6dc1b9b20325b110	1	56424	player	uade	Protracker	0	100200	mods/funk/DailyPleasure/DailyPleasure.mod
008c1e34af9c9b75041bafbfc83ef75f	1	121731	player	uade	Noisetracker 1.x	0	70288	mods/rock/AceIi/AceIi.mod
008d98562183759abd3d0ee0e5cca6a3	1	61649	player	uade	P50A - P60A - P61A	0	77328	game/demo/EDm_game/edm_demodata/muz/P60.Titangel
008d98562183759abd3d0ee0e5cca6a3	1	61649	player	uade	P50A - P60A - P61A	0	77328	game/demo/EvilsDoom_demo/evilsdoom_demo/muz/P60.Titangel
008d98562183759abd3d0ee0e5cca6a3	2	92272	player
008d98562183759abd3d0ee0e5cca6a3	3	92272	player
008d98562183759abd3d0ee0e5cca6a3	4	92272	player
008d98562183759abd3d0ee0e5cca6a3	5	57730	player
008ef0081f3a4b71b734db91e2f2e91b	1	153399	player	uade	Protracker	0	72864	mods/evrim/Only_A_Melody/mod.Only_A_Melody
008f8aec4009477afb544f2a38b15f11	1	3600000	timeout	uade	The YM2149 Player v1.52c	0	4904	mus/play/MYST_Data_2/YM2149/Hippel/MCoder/YM.BeatNick
0093dff61f88d10b088d61690464efcd	1	96130	player	uade	Noisetracker 2.x	0	53872	mods/misc/Bedouine_AFR/MOD.Bedouine_AFR
0095bd3d5aebc65315e4620d2da92ef3	1	500098	player+silence	uade	OctaMED MMD2	0	703306	mods/techn/Bassbeats/med.Bassbeats
00966683984839f7110a8f96dcfaaf71	1	188846	player+silence	uade	Protracker	0	100984	mods/maxym/E_Unction/mod.extreme unction
0097cb1ea88f8e20ad9f977faeadcc4a	1	41072	player	uade	Protracker	0	49242	mods/delor/LoveHasNoColor/LoveHasNoColor.mod
009cb7b66a110f6ef4e3ce1d387cf5fa	1	64120	player	uade	Protracker compatible	0	28166	mods/ncase/nc-windw/WIND&WAT.MOD
009e17cd2ad9c565508cb6c5d3d8b9a4	1	256925	player	uade	OctaMED MMD0	0	119546	mods/mark/unke/Undeniably-Kewl
00a5fa4b2307a03a138efdefb4c85757	1	195269	player+silence	uade	Protracker	0	227978	mods/mnc/madboy/mod.madboy
00a7bf713c5e978c5f857741dae78fa6	1	293175	player	uade	Protracker	0	538990	mods/sbc/mamey_bay/mod.mamey_bay
00ac81b8efa85aa4a00e670a58df60ee	1	138148	player	uade	Protracker	0	38828	mods/chip/marky/MOD.MARKY
00ad3ddc181d1d5108c15d3f7369f690	0	275811	player+silence	uade	DIGI Booster TAP!	0	293565	mods/ijont/040_greatforgo/The_Great_Forgotten.digi
00b297aa7d13b34e29e7a7566a8e6427	1	199616	player	uade	Protracker	0	121324	mods/jorma/artihous/mod.artificial house
00b2c0fc504a3c40e1262a0774bfce6d	1	266901	player+silence	uade	OctaMED MMD1	0	52518	mods/techn/Beghino/Beghino.med
00b5c60c4e282865aa203d72ce7d5c23	1	272598	player	uade	Protracker	0	599664	mods/misc/m_jazz/mod.streetjazz
00b85d4c4d4a805be8fff51e62ef4531	1	220293	player	uade	Protracker	0	203792	mods/sonor/s7-viole/mod.violet sky
00bb221bc1f567e5c3c1e9c06be22b14	1	246838	player	uade	Protracker compatible	0	183874	mods/pro/northsta/Mod.Northstack_12"
00bc4544cd2a54c9f900636eaffc42c8	1	66736	player+silence	uade	Protracker	0	123790	mods/rock/UnNamed/mod.unnamed
00bd163f3c7c44d8a53b1d8db4b3eee8	1	286745	player	uade	OctaMED MMD0	0	96242	mods/mark/tender/Tender-Devotions
00bd16c6c0bdafc8403b9f0551ca628e	1	229422	player+silence	uade	Protracker	0	193088	mods/pop/empiror/mod.empiror
00bf70bf1313dd1148907bdc495af047	1	124122	player	uade	Protracker	0	95744	mods/funet/DeafPorridge/mod.DeafPorridge
00c0b8aac105eb5c9f16b949333bdacb	1	230605	player+volume	uade	Protracker	0	308484	mods/hardc/sad-sad_pig/mod.234 Sadistic pig   
00c2d40a173e59c9ac7ac44286ea5ef1	1	70912	player	uade	Protracker	0	565992	mods/lead/LEAD-Stor97/mod.Stör '97
00c3336de1aaacfd895feb3ee75b12da	1	134424	player+silence	uade	Protracker	0	38096	mods/jogei/Happy_Levels/MOD.Happy_Levels
00c6ca11f86d347b8c703ff7920f008a	1	235491	player+silence	uade	Protracker	0	327130	mods/slow/djnick-djo/djole-rap/djnick - Djole rap.mod
00c6ca11f86d347b8c703ff7920f008a	1	235491	player+silence	uade	Protracker	0	327130	mods/techn/DJNick-MODs_1990-1999/DJNick-MODs_1990-1999/Music/djnick - Djole-RAP.mod
00c9cb72c212dfb38c5c6998924636b0	1	324281	player	uade	Protracker	0	236520	mods/otis/the_end/the_end.mod
00cc4f0dc55100f29a0d3a7b49c0a01e	1	24434	player	uade	Protracker	0	176024	game/actio/Rags/Rags/Data/SFX/mod.intro
00ccbe5372718e80269abe77fc9f6190	0	321497	player+silence	uade	ArtOfNoise (8ch)	0	186544	mods/tranc/slx-mydream/aon8.MyDream-slx
00cdbfd09bd47b28d42a720c68660d20	1	295584	player+silence	ft2play	FastTracker v2.00	14	233232	mods/techn/nwp_slow/SLIPPING.XM
00ceafdc2ecb1da68f8627805f558240	1	131416	player	uade	Protracker	0	157650	mods/pop/Hippodome/mod.Hippodome
00d2dc2c3296a17a51079e7b25f40d11	0	221112	player+volume	libdigibooster3	DigiBooster Pro 2.18	16	501475	mods/misc/hz/hz++.DBM
00d6a137ca371a9bd63584e465afc73f	1	76679	player	uade	OctaMED MMD2	0	78260	mods/pro/ambience/amience.med
00d6c7bba7ffd91783f97a13624d8a28	1	230565	player+volume	uade	Protracker	0	376042	mods/funet/BadBadBoys/mod.BadBadBoys
00dcb202827127246310fb6ccf5d44e2	1	167284	player	uade	Protracker compatible	0	134494	mods/techn/crs_pmtv/mod.primitive
00dcb5c616156781df539dd1a597c4a4	1	138369	player	uade	Noisetracker 1.x	0	62464	mods/synth/Exodus1990/Exodus1990.mod
00e04733bad62be8fe4853b7ebba0311	1	256865	player	uade	OctaMED MMD1	0	213642	game/2play/ChaosHeavy/Chaos/Music/Mod.ChaosTheme41
00e04733bad62be8fe4853b7ebba0311	2	7193	player
00e04733bad62be8fe4853b7ebba0311	3	14266	player
00e04733bad62be8fe4853b7ebba0311	4	21320	player
00e04733bad62be8fe4853b7ebba0311	5	28393	player
00e04733bad62be8fe4853b7ebba0311	6	14266	player
00e069468bf4f4add76644c67153fce3	1	30824	player	uade	Protracker	0	165318	game/shoot/damage/damage/data/Mod.Intro
00e52339cf28f35017d4af7d54ce6e40	1	154183	player	uade	Protracker compatible	0	158578	mods/funk/FlatOutLies/FlatOutLies.mod
00e5f9e34ce05a0fc2ca8ee29846c92b	1	252806	player	uade	Protracker	0	125138	mods/sets/xtd-17/mod.detersive
00e6b5b4e6fab489441dd00e2363b69b	1	460444	player+silence	uade	Protracker	0	219528	mods/blkha/soundmix/mod.sound mix
00e7a7cfd6a2b9fcc11668a9ad5da77f	1	28272	player	uade	Protracker	0	3526	mods/pro/Devious_Tunes/dt/Mod.DT007
00e7a7cfd6a2b9fcc11668a9ad5da77f	1	28272	player	uade	Protracker	0	3526	mods/pro/Devious_Tunes/dt/Mod.DT020
00eaa866d5e4d177ca48cbf404086ad7	1	112427	player	uade	Protracker compatible	0	180992	game/jump/Cornelius/cornelius/files/LevelMusic_WORLD2.MOD
00ec30e612042f254b0237a62fb673bb	1	297988	player+volume	uade	Protracker	0	108410	demo/disk/mlw_cr/mod.glue+huib=vaag2
00edc48a63432bc33f9a1753bc7980b7	1	122333	player	uade	Noisetracker 2.x	0	50012	game/role/StarWarsADV/main.mod
00edc48a63432bc33f9a1753bc7980b7	2	146045	player
00f3128c3c783b9881d431c1fb1dbd9a	1	208558	player	uade	Protracker	0	296832	mods/atmos/ad_inferos/mod.ad_inferos
00f3b62c7b82b7b48a5264596f1607d0	1	184396	player+volume	ft2play	FastTracker v2.00	30	3022093	mods/xm/ms-pod2/distance.xm
00f7b671c4000e7bf5d77aa529c81eee	1	325286	player	uade	Protracker	0	332624	mods/hardc/sad-cyber/mod.254 Cybergangstarmx
00f87a7fbb15d06279752976cd536347	1	160814	player	uade	Protracker	0	100262	mods/essen/LaserBeatPlus/LaserBeatPlus.mod
00f9705f2b5aeb65077f57e1f5bec424	1	153721	player	uade	Protracker compatible	0	287791	mods/boing/morte-85/morte-85.mod
00fbd5595df31d72ff11803fc2f941e1	1	236244	player+silence	uade	OctaMED MMD0	0	141634	mods/mark/On_Victory/On_To_Victory
010380677d0ae6d17fa73d362c6980d1	1	171002	player	uade	Protracker	0	33392	demo/intro/Gemanix/Gemanix/unityintro1/mod.-your-face-
010380677d0ae6d17fa73d362c6980d1	1	171002	player	uade	Protracker	0	33392	demo/intro/Gemanix_Amiga_Sources/Gemanix/unityintro1/mod.-your-face-
01049036c4bc9a677e7c8f8bd2a100dc	1	122997	player	uade	Protracker compatible	0	66910	mods/synth/Homeonthebench/Homeonthebench.mod
010b784bcaf44409e0e2737d616b8d59	1	254333	player	uade	OctaMED MMD0	0	114078	mods/mark/omspell/One-Magic-Spell
010e0a28764a2ca5c95dbe621afccbbd	1	222503	player	uade	OctaMED MMD0	0	117648	mods/mark/freak/Freak-Jammin'
010f656abcbe6276b0bdb015c7247178	1	331434	player	uade	OctaMED MMD0	0	143246	mods/mark/midcrus/Midnight_Cruiser
0110cb5c41c286f6a856edc7166046f6	1	69224	player	uade	Protracker compatible	0	150877	mods/demo/Manifesto/Manifesto.mod
011128c0334b404277c7d074e88d0554	1	33698	player	uade	Protracker	0	117508	mods/blkha/1999_mods/mod.deps
0111707f0adb55b4d3a9f1bf14a659eb	1	107645	player	uade	Protracker	0	18314	mods/sets/Doskpop_mods/mod.Turtle_Race_!!!
01129c4dc1fef1932bab5570c1cfb7e0	1	62714	player	uade	Protracker	0	10086	mods/sbc/chiptunes/mod.haikea_yksinlaulu
01134a591d8f67dc22c964275da487d0	1	238920	player	uade	OctaMED MMD0	0	107616	mods/mark/your/You're_A_Part_Of_Me
01181add2318381017e7b738097455da	1	387980	player	uade	Protracker compatible	0	151617	game/demo/rescue_demo/demo/Music/world 2.mod
0118eabc08841413e17b6b71f50782a3	1	46216	player	uade	Noisetracker 2.x	0	168232	mods/piano/meritcup/Merit.mod
011a3ff95e3d84469593906fa109769f	1	163888	player	uade	Protracker	0	311608	mods/huezo/Travelling/Travelling.mod
011a6e10799e4dc14c7b783088de66cc	0	122997	player	uade	Amos Music Bank	0	9870	game/board/GYPSY-11/GYPSY_CARDS/BRISCAS.MUS
01213962c28170412f3689079b6239f2	1	278747	player	uade	Protracker	0	222864	mods/pro/viciousrumours/mod.vicious rumours 2
01255ea846162919c6f4cbaaf1fc25ed	1	195014	player	uade	OctaMED MMD3	0	432504	mods/misc/NR2021Collection/Musikk/Trackers/Soundstudio/HKMods/NR2021/PalaceGardens2021
01255ea846162919c6f4cbaaf1fc25ed	1	195014	player	uade	OctaMED MMD3	0	432504	mods/misc/PalaceGardens2021/PalaceGardens2021
0128f99f07ea7fef106f0d30a6ed1996	1	500098	player+silence	uade	OctaMED MMD2	0	740786	mods/chip/Bassbeats/med.Bassbeats
012d2420d29a43be6d65d47351778ebb	1	339006	player+silence	uade	Protracker	0	193780	mods/hardc/xd-iamgod/xd-iamgod.mod
01326bbe6b8e03994c6132f4a4fdcd3e	1	184445	player	uade	Protracker	0	123802	mods/synth/DoubleDensity/DoubleDensity.mod
01334b2ad89c4b1402d4046d5f55127e	1	61568	player	uade	Protracker	0	22264	mods/ijont/029_intrx09/Intr-X_09.mod
01337ef27a2d8f29be8a7e9396e2d203	1	44830	player	uade	OctaMED MMD0	0	13046	mods/hje/goodtime/MED.GoodOldTimes!
01340e3c625936776d23eae722c392d9	1	176528	player	uade	Protracker	0	72608	mods/misc/jagmods/BLOODTHI.MOD
01349d9b35e0c0b6167750de8fd26a2f	1	104307	player+silence	uade	Protracker	0	61950	mods/hardc/CortezGoes2Hel/mod.Cortez goes to hell
01367dd6c43c1f5b43e284d8685a5259	1	89218	player	uade	Protracker	0	26966	mods/ijont/064_rappedbitc/Rapped_Bitch.mod
0136f782659978377afa8152cb35b231	1	0	nosound	uade	OctaMED MMD1	0	20434	mods/piano/SonataFacileMi/SonataFacilePiano.midi.mmd1
0137a3c4dcd56bb7f50ae5b2f344ca6c	1	7796	player	uade	Protracker	0	20954	game/actio/Circus/Circus/dead.str
013c0c10b634005e0ed1033bb7043e0c	1	173473	player	uade	Protracker	0	568010	mods/jungl/ops-fire/MOD.FiRESTARTER
013d9758ebe848d327b661e1f8cb5727	1	129165	player	uade	Protracker	0	79462	mods/jungl/DropItAndFlow/DropItAndFlow.mod
0141b379c1936f34b14ba93b050edb8b	1	192061	player	uade	Noisetracker 2.x	0	122478	demo/disk/OPOVark/OPOmusic
0145b6ea5503fc830d719d6109a9e19a	1	134456	player+silence	uade	Protracker	0	289232	mods/jorma/tapapom/mod.tapani pommittaa
01466b1d49ed69f1f32ae2e70927dc00	0	410040	player+silence	libdigibooster3	DigiBooster Pro 2.18	14	378395	mods/techn/gen-d_f_b/125_Directly_from_Brain.DBM
014bc3e7133f2d48f4b9957b3ae427fa	1	0	error	uade	The YM2149 Player v1.52c	0	1804	mus/play/MYST_Data_2/YM2149/Hippel/AmberStar/YM.AmberStar7
0150f984d1cabee882959671777d37c8	1	181370	player	uade	Noisetracker 1.x	0	128078	mods/demo/FLASH-DC-Rips/DC1/headbanger zax.mod
0156d521e0bde9bc8f4c4014010aeca8	1	269745	player	uade	OctaMED MMD0	0	79098	mods/mark/faover/Fun-All-Over
015a6aa4a9cf35a3ddd23c47085d481b	1	184712	player+silence	uade	Protracker	0	149252	mods/misc/soc-mods/mod.negative memories
015c5bc197db4066eed262b69368c0b9	1	150509	player+silence	uade	Protracker	0	208276	mods/funk/JustToFunk/JustToFunk.mod
015cea4eb31640ce240610c4c5b1d8fe	1	260686	player+silence	uade	Protracker	0	265858	mods/crn/cRn-BeyondTheB/mod.beyond_the_base
01615f32ba7c821686924c2ecc1ace2c	1	281018	player	uade	Protracker	0	440278	mods/techn/2-rave-t/2-ACTION.MOD
01660ba5b0121635bad84598e1b2299f	1	112608	player	uade	OctaMED MMD0	0	125338	mods/mark/kblues/King_Of_The_Blues
01666571ff845621c31bc52176811960	1	189554	loop	uade	The YM2149 Player v1.52c	0	2612	mus/play/MYST_Data_9/YM2149/Scharvona/YM.Armalyte_Lv4
01678c1ac9ecda5a456c42174213aecf	1	183788	player+silence	ft2play	FastTracker v2.00	32	4464545	mods/xm/ms-pod7/heart.xm
016b1afaa897d7fe021ef34c60bac0cc	1	250595	player	uade	Protracker	0	119618	mods/misc/hw-symp/mod.symphonic
016b1afaa897d7fe021ef34c60bac0cc	1	250595	player	uade	Protracker	0	119618	mods/slow/Symphonic/mod.symphonic
017082dbbf56e15cd32727a505d66c53	1	270669	player	uade	Protracker	0	318908	mods/funk/Girl-out/mod.dirty-interlude
01720b48dc8a8dc9e2c9129efa946fad	1	270850	player	uade	Protracker	0	61642	mods/sets/st_mix01/DREAMS.MOD
01727d2b896aacc35c5b671b667f3f16	1	122134	player+volume	uade	Protracker	0	438756	mods/tp96/CuttheCrap/CUTTHECR.MOD
01728ba98f0149b166f9ea2ac2f7d42c	1	122669	loop	uade	The YM2149 Player v1.52c	0	1768	mus/play/MYST_Data_7/YM2149/Simmonds/YM.ShadowDancer_6
01762dcdfd80e6aa076b2b59a0d009eb	1	61006	player	uade	OctaMED MMD1	0	99398	mods/med/Oriental/Tune4.MED
0178a7d9476e8cdc5f4a560aea33fb2b	1	158134	loop	uade	The YM2149 Player v1.52c	0	8196	mus/play/MYST_Data_8/YM2149/Tao/YM.StateOfConfusion
017a76e8d9ec58dd3733eef8d29c9ef6	1	10368	player	uade	Protracker	0	107868	demo/sound/rno-r100/rno-r100/data/rno-clip2.mod
017dd98bb45cea1930f88b0a1cf11b92	1	148396	player	uade	MED4 (4ch)	0	121404	mods/med/majeMusic/majeMusicArchive/jam1
01809bc503ac87a1646868ded2259d0b	1	28923	player+silence	uade	Protracker	0	218050	mods/aweso/Suspense/Suspense.mod
018a67698644ed12a64cb8a055ef2dfb	1	200542	player+silence	uade	Protracker	0	354816	mods/pro/brm_mod5/mod.sliding_away
018ac60bf27dea27e8b78387946198cd	1	218665	player	uade	Protracker	0	14966	mods/chip/NON-Aug95MOD/Aug95MODs/MOD.SINISTER-WAVEFORMS
018afed6160e7d39c083633208de6ccf	1	86663	player+silence	uade	Protracker	0	90468	mods/techn/MaydayCia/MaydayCia.mod
018c2a2b30ecf9c94fd4f1c6971f26cc	1	101315	player	uade	Protracker	0	17576	mods/chip/Micromix/Micromix.mod
0191d7b6ca4206075556aee6a4232af8	1	501244	player+silence	ft2play	FastTracker v2.00	12	434921	mods/roz/homelessho/Homeless House.xm
019238b84987c2efd9fe8be602409d67	1	316648	player	ft2play	FastTracker v2.00	20	1033349	mods/vdo/vdo_zeph/ZEPHYR.XM
0193794863c7dd3b42d14888119793a8	0	130673	player	uade	Amos Music Bank	0	112044	game/think/Lepani/music4
01968fd71d08d63130e173ef923a7edb	1	261968	player	uade	Protracker	0	161840	mods/jungl/sumphin/sumphin.mod
01970b3fd09b8b9f8bbcd40103277a41	1	184947	player	uade	OctaMED MMD0	0	64208	mods/mark/snfn/Sun-Fun
01972cf2bbabdde41355cac51c0e401f	1	253768	player+silence	uade	Protracker	0	210224	mods/funk/AcidJazz/AcidJazz.mod
0199584888d0502331450816a74f4c88	1	171125	silence	uade	The YM2149 Player v1.52c	0	7544	mus/play/MYST_Data_1/YM2149/Daglish/YM.SwitchBlade
0199584888d0502331450816a74f4c88	2	205505	silence
0199584888d0502331450816a74f4c88	3	5940	silence
019d4b9d459ff637411ac8f49232aab1	1	498920	player	uade	Protracker	0	138946	mods/pop/JustFreedom/JustFreedom.mod
01a2d32c2e230eb3e006b2a900a8d78e	1	72982	player	uade	OctaMED MMD1	0	334458	mods/med/hmr_visi/med.trk10Visions
01a80b3d7399fcf891623d54abd27fe6	1	197693	player+silence	uade	Protracker	0	183406	mods/sets/Viktoria_Mods/mod.Drudge_Intro
01a890bbcb3040b14ab83b4635ccebe5	1	563808	player+silence	uade	OctaMED MMD0	0	78946	mods/sets/Pyratronik13/Rinco.med
01ac0e6d074382ba4cc96ee09b7119d6	1	169093	player	uade	Noisetracker 2.x	0	83764	demo/aga/impact/impact/mod.soundtrack
01b4c0668ada45956e2b2261dda9bd6f	1	75152	player	uade	OctaMED MMD1	0	763456	mods/med/sta-efin/EvoFin.med
01ba150ded041bd704dce97020dc40af	1	301956	player	uade	Protracker	0	119332	mods/pop/illness/mod.illness
01bca7b9188db542680fa6392a3bea3a	1	316082	player	uade	OctaMED MMD1	0	97680	mods/chip/radius-pug/pugwash
01bec03cb54166f1657ce967d3f47405	1	7796	player	uade	Protracker	0	148390	mods/evrim/BattleDoorFX/mod.-Battle_Door-FX-
01c0db6d5d94002ea5f4941bc25c70de	0	9082	player	uade	Amos Music Bank	0	11030	misc/misc/AM7/rhytm6.abk
01c2681dec601c357c0aa405ed48a4d0	1	211090	player	uade	Protracker	0	230028	mods/sets/wolfmods/WolfMods/MOD.Xenophobia
01c3a77222d3d402002e3818ca9a95d5	1	240514	player+silence	uade	Protracker	0	73546	mods/melod/ATimeForYou/ATimeForYou.mod
01c3b97e6fa3aaab3ee89055cec5f9a9	1	21259	player	uade	Protracker	0	5236	mods/chip/Syfilisf/Syfilisf.mod
01c832a46c0853010e7fb27bc068932b	1	215149	player	uade	Protracker	0	52720	mods/sets/Firsties/mod.Tgm
01cbb0652fce374688dd7f2b1883f1ca	1	384731	player+silence	uade	OctaMED MMD1	0	271782	mods/med/bc-elect/Electrochemistry.MED
01d28e5ade9412aec18fba349a98d29a	1	169093	player	uade	Noisetracker 2.x	0	122682	mods/atmos/HappyNY/hnewyear.mod
01d82aac2fe8f342ffc32dc2887f291b	1	342119	player+silence	uade	OctaMED MMD2	0	188792	mods/med/escape/escape.med
01da352e3008977dce076fd5961fc297	1	308004	player	uade	P50A - P60A - P61A	0	651546	demo/aga/hjb-harm/P61.chikosmart
01dbe6a991f70c8f575f3728c63ad567	1	107693	loop	uade	The YM2149 Player v1.52c	0	6604	mus/play/MYST_Data_3/YM2149/Lap/YM.Lap8
